rank,account,link,amount,humidity,id
10,0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803,"<a href=""https://etherscan.io/address/0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803"" target=""_blank"" >0x3d4fcd5e5fcb60fca9dd4c5144aa970865325803</a>",997,2.355,3471339
11,0x0519425dd15902466e7f7fa332f7b664c5c03503,"<a href=""https://etherscan.io/address/0x0519425dd15902466e7f7fa332f7b664c5c03503"" target=""_blank"" >0x0519425dd15902466e7f7fa332f7b664c5c03503</a>",741,2.355,3471339
12,0x80b9aa22ccda52f40be998eeb19db4d08fafec3e,"<a href=""https://etherscan.io/address/0x80b9aa22ccda52f40be998eeb19db4d08fafec3e"" target=""_blank"" >0x80b9aa22ccda52f40be998eeb19db4d08fafec3e</a>",693,2.355,3471339
13,0xa5c9a58776682701cfd014f68ed73d1895d9b372,"<a href=""https://etherscan.io/address/0xa5c9a58776682701cfd014f68ed73d1895d9b372"" target=""_blank"" >0xa5c9a58776682701cfd014f68ed73d1895d9b372</a>",635,2.355,3471339
14,0x11d86e9f9c2a1cf597b974e50c660316c92215aa,"<a href=""https://etherscan.io/address/0x11d86e9f9c2a1cf597b974e50c660316c92215aa"" target=""_blank"" >0x11d86e9f9c2a1cf597b974e50c660316c92215aa</a>",599,2.355,3471339
15,0xe45d85b382efd7833da1b8cab53b203d22340b1a,"<a href=""https://etherscan.io/address/0xe45d85b382efd7833da1b8cab53b203d22340b1a"" target=""_blank"" >0xe45d85b382efd7833da1b8cab53b203d22340b1a</a>",415,2.355,3471339
16,0xaf812e8babab3173edce179fe6fc6c2b1c482e39,"<a href=""https://etherscan.io/address/0xaf812e8babab3173edce179fe6fc6c2b1c482e39"" target=""_blank"" >0xaf812e8babab3173edce179fe6fc6c2b1c482e39</a>",215,2.355,3471339
17,0x995d1e4e2807ef2a8d7614b607a89be096313916,"<a href=""https://etherscan.io/address/0x995d1e4e2807ef2a8d7614b607a89be096313916"" target=""_blank"" >0x995d1e4e2807ef2a8d7614b607a89be096313916</a>",171,2.355,3471339
1,0x734a6263fe23c1d68ec9042e03082575c34c968c,"<a href=""https://etherscan.io/address/0x734a6263fe23c1d68ec9042e03082575c34c968c"" target=""_blank"" >0x734a6263fe23c1d68ec9042e03082575c34c968c</a>",3260,2.35,3470075
2,0x69e02d001146a86d4e2995f9ecf906265aa77d85,"<a href=""https://etherscan.io/address/0x69e02d001146a86d4e2995f9ecf906265aa77d85"" target=""_blank"" >0x69e02d001146a86d4e2995f9ecf906265aa77d85</a>",2156,2.35,3470075
3,0x7b2366996a64effe1af089fa64e9cf4361fddc6e,"<a href=""https://etherscan.io/address/0x7b2366996a64effe1af089fa64e9cf4361fddc6e"" target=""_blank"" >0x7b2366996a64effe1af089fa64e9cf4361fddc6e</a>",890,2.35,3470075
4,0x8d4122ffe442de3574871b9648868c1c3396a0af,"<a href=""https://etherscan.io/address/0x8d4122ffe442de3574871b9648868c1c3396a0af"" target=""_blank"" >0x8d4122ffe442de3574871b9648868c1c3396a0af</a>",586,2.35,3470075
5,0x8eb354f1cbb0ab7ef0d038883b4c1065e008453f,"<a href=""https://etherscan.io/address/0x8eb354f1cbb0ab7ef0d038883b4c1065e008453f"" target=""_blank"" >0x8eb354f1cbb0ab7ef0d038883b4c1065e008453f</a>",500,2.35,3470075
6,0x8d7ee51ec16a0f95c7f241582de8cffb9a4c2293,"<a href=""https://etherscan.io/address/0x8d7ee51ec16a0f95c7f241582de8cffb9a4c2293"" target=""_blank"" >0x8d7ee51ec16a0f95c7f241582de8cffb9a4c2293</a>",298,2.35,3470075
7,0x6cb50febbc4e796635963c1ea9916099c69b4bd9,"<a href=""https://etherscan.io/address/0x6cb50febbc4e796635963c1ea9916099c69b4bd9"" target=""_blank"" >0x6cb50febbc4e796635963c1ea9916099c69b4bd9</a>",153,2.35,3470075
8,0x9dc4d973f76c0051bba8900f8ffb4652110f1591,"<a href=""https://etherscan.io/address/0x9dc4d973f76c0051bba8900f8ffb4652110f1591"" target=""_blank"" >0x9dc4d973f76c0051bba8900f8ffb4652110f1591</a>",115,2.35,3470075
1,0x9a00beffa3fc064104b71f6b7ea93babdc44d9da,"<a href=""https://etherscan.io/address/0x9a00beffa3fc064104b71f6b7ea93babdc44d9da"" target=""_blank"" >0x9a00beffa3fc064104b71f6b7ea93babdc44d9da</a>",122281,2.345,3468402
2,0x4432e64624f4c64633466655de3d5132ad407343,"<a href=""https://etherscan.io/address/0x4432e64624f4c64633466655de3d5132ad407343"" target=""_blank"" >0x4432e64624f4c64633466655de3d5132ad407343</a>",10015,2.345,3468402
3,0x55179ffefc2d49dab14ba15d25fb023408450409,"<a href=""https://etherscan.io/address/0x55179ffefc2d49dab14ba15d25fb023408450409"" target=""_blank"" >0x55179ffefc2d49dab14ba15d25fb023408450409</a>",4626,2.345,3468402
4,0xc1d1f253e40d2796fb652f9494f2cee8255a0a4f,"<a href=""https://etherscan.io/address/0xc1d1f253e40d2796fb652f9494f2cee8255a0a4f"" target=""_blank"" >0xc1d1f253e40d2796fb652f9494f2cee8255a0a4f</a>",3152,2.345,3468402
5,0xc1f80163cc753f460a190643d8fcbb7755a48409,"<a href=""https://etherscan.io/address/0xc1f80163cc753f460a190643d8fcbb7755a48409"" target=""_blank"" >0xc1f80163cc753f460a190643d8fcbb7755a48409</a>",1863,2.345,3468402
6,0x1d58e9c7b65b4f07afb58c72d49979d2f2c7a3f7,"<a href=""https://etherscan.io/address/0x1d58e9c7b65b4f07afb58c72d49979d2f2c7a3f7"" target=""_blank"" >0x1d58e9c7b65b4f07afb58c72d49979d2f2c7a3f7</a>",1567,2.345,3468402
7,0x030ae585db6d5169b3594ec37c008662f2494a1d,"<a href=""https://etherscan.io/address/0x030ae585db6d5169b3594ec37c008662f2494a1d"" target=""_blank"" >0x030ae585db6d5169b3594ec37c008662f2494a1d</a>",1000,2.345,3468402
8,0x297751960dad09c6d38b73538c1cce45457d796d,"<a href=""https://etherscan.io/address/0x297751960dad09c6d38b73538c1cce45457d796d"" target=""_blank"" >0x297751960dad09c6d38b73538c1cce45457d796d</a>",994,2.345,3468402
9,0xde3e4d173f754704a763d39e1dcf0a90c37ec7f0,"<a href=""https://etherscan.io/address/0xde3e4d173f754704a763d39e1dcf0a90c37ec7f0"" target=""_blank"" >0xde3e4d173f754704a763d39e1dcf0a90c37ec7f0</a>",980,2.345,3468402
10,0xab282590375f4ce7d3ffed3a0d0e36cc5f9ff124,"<a href=""https://etherscan.io/address/0xab282590375f4ce7d3ffed3a0d0e36cc5f9ff124"" target=""_blank"" >0xab282590375f4ce7d3ffed3a0d0e36cc5f9ff124</a>",597,2.345,3468402
11,0x6817be388a855cfa0f236adcebb56d7dc1dbd0cf,"<a href=""https://etherscan.io/address/0x6817be388a855cfa0f236adcebb56d7dc1dbd0cf"" target=""_blank"" >0x6817be388a855cfa0f236adcebb56d7dc1dbd0cf</a>",572,2.345,3468402
12,0x3c58492ad9cad0d9f8570a80b6a1f02c0c1da2c5,"<a href=""https://etherscan.io/address/0x3c58492ad9cad0d9f8570a80b6a1f02c0c1da2c5"" target=""_blank"" >0x3c58492ad9cad0d9f8570a80b6a1f02c0c1da2c5</a>",564,2.345,3468402
13,0x6afbf03fe3bea05640da67ae9f0b136c783e315d,"<a href=""https://etherscan.io/address/0x6afbf03fe3bea05640da67ae9f0b136c783e315d"" target=""_blank"" >0x6afbf03fe3bea05640da67ae9f0b136c783e315d</a>",509,2.345,3468402
14,0x8623b240830fd2c33b1b5c8449f98fd606de88a8,"<a href=""https://etherscan.io/address/0x8623b240830fd2c33b1b5c8449f98fd606de88a8"" target=""_blank"" >0x8623b240830fd2c33b1b5c8449f98fd606de88a8</a>",338,2.345,3468402
15,0x5b9a2267a9e9b81fbf01ba10026fcb7b2f7304d3,"<a href=""https://etherscan.io/address/0x5b9a2267a9e9b81fbf01ba10026fcb7b2f7304d3"" target=""_blank"" >0x5b9a2267a9e9b81fbf01ba10026fcb7b2f7304d3</a>",126,2.345,3468402
16,0xc0e2324817eaefd075af9f9faf52ffaef45d0c04,"<a href=""https://etherscan.io/address/0xc0e2324817eaefd075af9f9faf52ffaef45d0c04"" target=""_blank"" >0xc0e2324817eaefd075af9f9faf52ffaef45d0c04</a>",37,2.345,3468402
17,0x60fc79ec08c5386f030912f056dca91daec3a488,"<a href=""https://etherscan.io/address/0x60fc79ec08c5386f030912f056dca91daec3a488"" target=""_blank"" >0x60fc79ec08c5386f030912f056dca91daec3a488</a>",3,2.345,3468402
1,0xe90afc1904e9a33499d8a708c01658a6d1899c6b,"<a href=""https://etherscan.io/address/0xe90afc1904e9a33499d8a708c01658a6d1899c6b"" target=""_blank"" >0xe90afc1904e9a33499d8a708c01658a6d1899c6b</a>",5136,2.34,3466192
2,0x4ca3e5bdf3823febbe18f9664cded14b7243971c,"<a href=""https://etherscan.io/address/0x4ca3e5bdf3823febbe18f9664cded14b7243971c"" target=""_blank"" >0x4ca3e5bdf3823febbe18f9664cded14b7243971c</a>",3117,2.34,3466192
3,0x297751960dad09c6d38b73538c1cce45457d796d,"<a href=""https://etherscan.io/address/0x297751960dad09c6d38b73538c1cce45457d796d"" target=""_blank"" >0x297751960dad09c6d38b73538c1cce45457d796d</a>",1997,2.34,3466192
4,0x7b2366996a64effe1af089fa64e9cf4361fddc6e,"<a href=""https://etherscan.io/address/0x7b2366996a64effe1af089fa64e9cf4361fddc6e"" target=""_blank"" >0x7b2366996a64effe1af089fa64e9cf4361fddc6e</a>",1431,2.34,3466192
5,0xc0e2324817eaefd075af9f9faf52ffaef45d0c04,"<a href=""https://etherscan.io/address/0xc0e2324817eaefd075af9f9faf52ffaef45d0c04"" target=""_blank"" >0xc0e2324817eaefd075af9f9faf52ffaef45d0c04</a>",199,2.34,3466192
6,0x97b10f1d005c8edee0fb004af3bb6e7b47c954ff,"<a href=""https://etherscan.io/address/0x97b10f1d005c8edee0fb004af3bb6e7b47c954ff"" target=""_blank"" >0x97b10f1d005c8edee0fb004af3bb6e7b47c954ff</a>",100,2.34,3466192
7,0x42005e1156ea20ea50e7845e8cac975c49774df0,"<a href=""https://etherscan.io/address/0x42005e1156ea20ea50e7845e8cac975c49774df0"" target=""_blank"" >0x42005e1156ea20ea50e7845e8cac975c49774df0</a>",50,2.34,3466192
1,0xf269a21a2440224dd5b9dacb4e0759ecac1e7ef5,"<a href=""https://etherscan.io/address/0xf269a21a2440224dd5b9dacb4e0759ecac1e7ef5"" target=""_blank"" >0xf269a21a2440224dd5b9dacb4e0759ecac1e7ef5</a>",3400,2.335,3462428
2,0x08bf22fb93892583a815c598502b9b0a88124dad,"<a href=""https://etherscan.io/address/0x08bf22fb93892583a815c598502b9b0a88124dad"" target=""_blank"" >0x08bf22fb93892583a815c598502b9b0a88124dad</a>",2805,2.335,3462428
3,0x5f37479c76f16d94afcc394b18cf0727631d8f91,"<a href=""https://etherscan.io/address/0x5f37479c76f16d94afcc394b18cf0727631d8f91"" target=""_blank"" >0x5f37479c76f16d94afcc394b18cf0727631d8f91</a>",2555,2.335,3462428
4,0x4a2d3c5b9b6dd06541cae017f9957b0515cd65e2,"<a href=""https://etherscan.io/address/0x4a2d3c5b9b6dd06541cae017f9957b0515cd65e2"" target=""_blank"" >0x4a2d3c5b9b6dd06541cae017f9957b0515cd65e2</a>",1276,2.335,3462428
5,0x1477bbce213f0b37b05e3ba0238f45d658d9f8b1,"<a href=""https://etherscan.io/address/0x1477bbce213f0b37b05e3ba0238f45d658d9f8b1"" target=""_blank"" >0x1477bbce213f0b37b05e3ba0238f45d658d9f8b1</a>",1076,2.335,3462428
6,0xdeb5b508847c9ab1295e83806855abc3c9859b38,"<a href=""https://etherscan.io/address/0xdeb5b508847c9ab1295e83806855abc3c9859b38"" target=""_blank"" >0xdeb5b508847c9ab1295e83806855abc3c9859b38</a>",936,2.335,3462428
7,0x97b10f1d005c8edee0fb004af3bb6e7b47c954ff,"<a href=""https://etherscan.io/address/0x97b10f1d005c8edee0fb004af3bb6e7b47c954ff"" target=""_blank"" >0x97b10f1d005c8edee0fb004af3bb6e7b47c954ff</a>",899,2.335,3462428
8,0x7b2366996a64effe1af089fa64e9cf4361fddc6e,"<a href=""https://etherscan.io/address/0x7b2366996a64effe1af089fa64e9cf4361fddc6e"" target=""_blank"" >0x7b2366996a64effe1af089fa64e9cf4361fddc6e</a>",526,2.335,3462428
9,0xdc4f9f1986379979053e023e6afa49a65a5e5584,"<a href=""https://etherscan.io/address/0xdc4f9f1986379979053e023e6afa49a65a5e5584"" target=""_blank"" >0xdc4f9f1986379979053e023e6afa49a65a5e5584</a>",508,2.335,3462428
10,0x78fd06a971d8bd1ccf3ba2e16cd2d5ea451933e2,"<a href=""https://etherscan.io/address/0x78fd06a971d8bd1ccf3ba2e16cd2d5ea451933e2"" target=""_blank"" >0x78fd06a971d8bd1ccf3ba2e16cd2d5ea451933e2</a>",439,2.335,3462428
11,0xbad4b03a764fb27cdf65d23e2e59b76172526867,"<a href=""https://etherscan.io/address/0xbad4b03a764fb27cdf65d23e2e59b76172526867"" target=""_blank"" >0xbad4b03a764fb27cdf65d23e2e59b76172526867</a>",368,2.335,3462428
12,0x41922873b405216bb5a7751c5289f9df853d9a9e,"<a href=""https://etherscan.io/address/0x41922873b405216bb5a7751c5289f9df853d9a9e"" target=""_blank"" >0x41922873b405216bb5a7751c5289f9df853d9a9e</a>",355,2.335,3462428
13,0x515755b2c5a209976cf0de869c30f45ac7495a60,"<a href=""https://etherscan.io/address/0x515755b2c5a209976cf0de869c30f45ac7495a60"" target=""_blank"" >0x515755b2c5a209976cf0de869c30f45ac7495a60</a>",310,2.335,3462428
14,0x90030396f05aa263776c15e418a908da4b018157,"<a href=""https://etherscan.io/address/0x90030396f05aa263776c15e418a908da4b018157"" target=""_blank"" >0x90030396f05aa263776c15e418a908da4b018157</a>",169,2.335,3462428
15,0xc0fcfd732d6ed4ad1afb182a080f31e74fc0f28d,"<a href=""https://etherscan.io/address/0xc0fcfd732d6ed4ad1afb182a080f31e74fc0f28d"" target=""_blank"" >0xc0fcfd732d6ed4ad1afb182a080f31e74fc0f28d</a>",118,2.335,3462428
16,0x4ab209010345978254f1757a88cac93cd19987a8,"<a href=""https://etherscan.io/address/0x4ab209010345978254f1757a88cac93cd19987a8"" target=""_blank"" >0x4ab209010345978254f1757a88cac93cd19987a8</a>",1,2.335,3462428
1,0xcdea6a23b9383a88e246975ad3f38778ee0e81fc,"<a href=""https://etherscan.io/address/0xcdea6a23b9383a88e246975ad3f38778ee0e81fc"" target=""_blank"" >0xcdea6a23b9383a88e246975ad3f38778ee0e81fc</a>",2981,2.33,3457989
2,0x394c357db3177e33bde63f259f0eb2c04a46827c,"<a href=""https://etherscan.io/address/0x394c357db3177e33bde63f259f0eb2c04a46827c"" target=""_blank"" >0x394c357db3177e33bde63f259f0eb2c04a46827c</a>",902,2.33,3457989
3,0x5f37479c76f16d94afcc394b18cf0727631d8f91,"<a href=""https://etherscan.io/address/0x5f37479c76f16d94afcc394b18cf0727631d8f91"" target=""_blank"" >0x5f37479c76f16d94afcc394b18cf0727631d8f91</a>",833,2.33,3457989
4,0x79bd65c17537daa78152e6018ec6db63c6be57f5,"<a href=""https://etherscan.io/address/0x79bd65c17537daa78152e6018ec6db63c6be57f5"" target=""_blank"" >0x79bd65c17537daa78152e6018ec6db63c6be57f5</a>",681,2.33,3457989
5,0x48a2bc5dc9e3c5c0421e0483bf0648aaee87daca,"<a href=""https://etherscan.io/address/0x48a2bc5dc9e3c5c0421e0483bf0648aaee87daca"" target=""_blank"" >0x48a2bc5dc9e3c5c0421e0483bf0648aaee87daca</a>",431,2.33,3457989
6,0xc2820f702ef0fbd8842c5ce8a4fcac5315593732,"<a href=""https://etherscan.io/address/0xc2820f702ef0fbd8842c5ce8a4fcac5315593732"" target=""_blank"" >0xc2820f702ef0fbd8842c5ce8a4fcac5315593732</a>",237,2.33,3457989
7,0xb871ee8c6b280463068627502c36b33cc79cc8d3,"<a href=""https://etherscan.io/address/0xb871ee8c6b280463068627502c36b33cc79cc8d3"" target=""_blank"" >0xb871ee8c6b280463068627502c36b33cc79cc8d3</a>",196,2.33,3457989
8,0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,"<a href=""https://etherscan.io/address/0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7"" target=""_blank"" >0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7</a>",114,2.33,3457989
8,0x7d23f93e0e7722d40eada37d5afb8bd9c6f57677,"<a href=""https://etherscan.io/address/0x7d23f93e0e7722d40eada37d5afb8bd9c6f57677"" target=""_blank"" >0x7d23f93e0e7722d40eada37d5afb8bd9c6f57677</a>",114,2.33,3457989
10,0xdf406b91b4f27c942c4b42eb04fac9323eee8aa1,"<a href=""https://etherscan.io/address/0xdf406b91b4f27c942c4b42eb04fac9323eee8aa1"" target=""_blank"" >0xdf406b91b4f27c942c4b42eb04fac9323eee8aa1</a>",75,2.33,3457989
1,0x24f8ecf02cd9e3b21ceb16a468096a5f7f319ef3,"<a href=""https://etherscan.io/address/0x24f8ecf02cd9e3b21ceb16a468096a5f7f319ef3"" target=""_blank"" >0x24f8ecf02cd9e3b21ceb16a468096a5f7f319ef3</a>",341,2.325,3452989
2,0xd6f2bea66fcba0b9f426e185f3c98f6585c746d3,"<a href=""https://etherscan.io/address/0xd6f2bea66fcba0b9f426e185f3c98f6585c746d3"" target=""_blank"" >0xd6f2bea66fcba0b9f426e185f3c98f6585c746d3</a>",266,2.325,3452989
1,0xfa60a22626d1dce794514afb9b90e1cd3626cd8d,"<a href=""https://etherscan.io/address/0xfa60a22626d1dce794514afb9b90e1cd3626cd8d"" target=""_blank"" >0xfa60a22626d1dce794514afb9b90e1cd3626cd8d</a>",6825,2.32,3447990
2,0xe249d1be97f4a716cde0d7c5b6b682f491621c41,"<a href=""https://etherscan.io/address/0xe249d1be97f4a716cde0d7c5b6b682f491621c41"" target=""_blank"" >0xe249d1be97f4a716cde0d7c5b6b682f491621c41</a>",855,2.32,3447990
3,0xe6c62ce374b7918bc9355d13385a1fb8a47cf3e0,"<a href=""https://etherscan.io/address/0xe6c62ce374b7918bc9355d13385a1fb8a47cf3e0"" target=""_blank"" >0xe6c62ce374b7918bc9355d13385a1fb8a47cf3e0</a>",599,2.32,3447990
4,0x5ea7ea516720a8f59c9d245e2e98bca0b6df7441,"<a href=""https://etherscan.io/address/0x5ea7ea516720a8f59c9d245e2e98bca0b6df7441"" target=""_blank"" >0x5ea7ea516720a8f59c9d245e2e98bca0b6df7441</a>",314,2.32,3447990
5,0x4ab209010345978254f1757a88cac93cd19987a8,"<a href=""https://etherscan.io/address/0x4ab209010345978254f1757a88cac93cd19987a8"" target=""_blank"" >0x4ab209010345978254f1757a88cac93cd19987a8</a>",131,2.32,3447990
6,0xf869b8e5a54e7d93d98fc7c5c9d48fe972c330ca,"<a href=""https://etherscan.io/address/0xf869b8e5a54e7d93d98fc7c5c9d48fe972c330ca"" target=""_blank"" >0xf869b8e5a54e7d93d98fc7c5c9d48fe972c330ca</a>",94,2.32,3447990
1,0x7da66c591bfc8d99291385b8221c69ab9b3e0f0e,"<a href=""https://etherscan.io/address/0x7da66c591bfc8d99291385b8221c69ab9b3e0f0e"" target=""_blank"" >0x7da66c591bfc8d99291385b8221c69ab9b3e0f0e</a>",8500,2.315,3443005
2,0x030ae585db6d5169b3594ec37c008662f2494a1d,"<a href=""https://etherscan.io/address/0x030ae585db6d5169b3594ec37c008662f2494a1d"" target=""_blank"" >0x030ae585db6d5169b3594ec37c008662f2494a1d</a>",3000,2.315,3443005
3,0x5b45b0a5c1e3d570282bddfe01b0465c1b332430,"<a href=""https://etherscan.io/address/0x5b45b0a5c1e3d570282bddfe01b0465c1b332430"" target=""_blank"" >0x5b45b0a5c1e3d570282bddfe01b0465c1b332430</a>",685,2.315,3443005
4,0xcb89e2300e22ec273f39e69e79e468723ad65158,"<a href=""https://etherscan.io/address/0xcb89e2300e22ec273f39e69e79e468723ad65158"" target=""_blank"" >0xcb89e2300e22ec273f39e69e79e468723ad65158</a>",342,2.315,3443005
5,0xd2d533b30af2c22c5af822035046d951b2d0bd57,"<a href=""https://etherscan.io/address/0xd2d533b30af2c22c5af822035046d951b2d0bd57"" target=""_blank"" >0xd2d533b30af2c22c5af822035046d951b2d0bd57</a>",253,2.315,3443005
1,0x1c4e440e9f9069427d11bb1bd73e57458eea9577,"<a href=""https://etherscan.io/address/0x1c4e440e9f9069427d11bb1bd73e57458eea9577"" target=""_blank"" >0x1c4e440e9f9069427d11bb1bd73e57458eea9577</a>",1321,2.31,3438005
2,0xb7adce9fa8bc98137247f9b606d89de76ea8aacc,"<a href=""https://etherscan.io/address/0xb7adce9fa8bc98137247f9b606d89de76ea8aacc"" target=""_blank"" >0xb7adce9fa8bc98137247f9b606d89de76ea8aacc</a>",1000,2.31,3438005
3,0x487175f921a713d8e67a95bcdd75139c35a7d838,"<a href=""https://etherscan.io/address/0x487175f921a713d8e67a95bcdd75139c35a7d838"" target=""_blank"" >0x487175f921a713d8e67a95bcdd75139c35a7d838</a>",25,2.31,3438005
1,0x4330c25c858040adbda9e05744fa3adf9a35664f,"<a href=""https://etherscan.io/address/0x4330c25c858040adbda9e05744fa3adf9a35664f"" target=""_blank"" >0x4330c25c858040adbda9e05744fa3adf9a35664f</a>",500,2.305,3433005
2,0x26eddf190be39cb4daab274651c0d42b03ff74a5,"<a href=""https://etherscan.io/address/0x26eddf190be39cb4daab274651c0d42b03ff74a5"" target=""_blank"" >0x26eddf190be39cb4daab274651c0d42b03ff74a5</a>",26,2.305,3433005
1,0xaf28e2a58ef2d6d88fb4cdc28f380908bade162b,"<a href=""https://etherscan.io/address/0xaf28e2a58ef2d6d88fb4cdc28f380908bade162b"" target=""_blank"" >0xaf28e2a58ef2d6d88fb4cdc28f380908bade162b</a>",2183,2.3,3428005
2,0x43a9da9bade357843fbe7e5ee3eedd910f9fac1e,"<a href=""https://etherscan.io/address/0x43a9da9bade357843fbe7e5ee3eedd910f9fac1e"" target=""_blank"" >0x43a9da9bade357843fbe7e5ee3eedd910f9fac1e</a>",946,2.3,3428005
3,0xf7a7ae64cf9e9dd26fd2530a9b6fc571a31e75a1,"<a href=""https://etherscan.io/address/0xf7a7ae64cf9e9dd26fd2530a9b6fc571a31e75a1"" target=""_blank"" >0xf7a7ae64cf9e9dd26fd2530a9b6fc571a31e75a1</a>",305,2.3,3428005
1,0xf7a7ae64cf9e9dd26fd2530a9b6fc571a31e75a1,"<a href=""https://etherscan.io/address/0xf7a7ae64cf9e9dd26fd2530a9b6fc571a31e75a1"" target=""_blank"" >0xf7a7ae64cf9e9dd26fd2530a9b6fc571a31e75a1</a>",30215,2.295,3423005
2,0x4135deb17102aeeda09f5748186a1aa5060b3bbb,"<a href=""https://etherscan.io/address/0x4135deb17102aeeda09f5748186a1aa5060b3bbb"" target=""_blank"" >0x4135deb17102aeeda09f5748186a1aa5060b3bbb</a>",16725,2.295,3423005
3,0x1dd6ac8e77d4c4a959bed5d2ae624d274c46e8bd,"<a href=""https://etherscan.io/address/0x1dd6ac8e77d4c4a959bed5d2ae624d274c46e8bd"" target=""_blank"" >0x1dd6ac8e77d4c4a959bed5d2ae624d274c46e8bd</a>",3677,2.295,3423005
4,0xaf28e2a58ef2d6d88fb4cdc28f380908bade162b,"<a href=""https://etherscan.io/address/0xaf28e2a58ef2d6d88fb4cdc28f380908bade162b"" target=""_blank"" >0xaf28e2a58ef2d6d88fb4cdc28f380908bade162b</a>",1807,2.295,3423005
5,0x4a52078e4706884fc899b2df902c4d2d852bf527,"<a href=""https://etherscan.io/address/0x4a52078e4706884fc899b2df902c4d2d852bf527"" target=""_blank"" >0x4a52078e4706884fc899b2df902c4d2d852bf527</a>",1670,2.295,3423005
1,0x7b2366996a64effe1af089fa64e9cf4361fddc6e,"<a href=""https://etherscan.io/address/0x7b2366996a64effe1af089fa64e9cf4361fddc6e"" target=""_blank"" >0x7b2366996a64effe1af089fa64e9cf4361fddc6e</a>",712,2.29,3418005
2,0x43b79f1e529330f1568e8741f1c04107db25eb28,"<a href=""https://etherscan.io/address/0x43b79f1e529330f1568e8741f1c04107db25eb28"" target=""_blank"" >0x43b79f1e529330f1568e8741f1c04107db25eb28</a>",500,2.29,3418005
3,0x52d3aba582a24eeb9c1210d83ec312487815f405,"<a href=""https://etherscan.io/address/0x52d3aba582a24eeb9c1210d83ec312487815f405"" target=""_blank"" >0x52d3aba582a24eeb9c1210d83ec312487815f405</a>",259,2.29,3418005
1,0x58e4e9d30da309624c785069a99709b16276b196,"<a href=""https://etherscan.io/address/0x58e4e9d30da309624c785069a99709b16276b196"" target=""_blank"" >0x58e4e9d30da309624c785069a99709b16276b196</a>",3534,2.285,3413005
2,0xdc4f9f1986379979053e023e6afa49a65a5e5584,"<a href=""https://etherscan.io/address/0xdc4f9f1986379979053e023e6afa49a65a5e5584"" target=""_blank"" >0xdc4f9f1986379979053e023e6afa49a65a5e5584</a>",2646,2.285,3413005
3,0x1b91e045e59c18aefb02a29b38bccd46323632ef,"<a href=""https://etherscan.io/address/0x1b91e045e59c18aefb02a29b38bccd46323632ef"" target=""_blank"" >0x1b91e045e59c18aefb02a29b38bccd46323632ef</a>",1095,2.285,3413005
4,0x1dd6ac8e77d4c4a959bed5d2ae624d274c46e8bd,"<a href=""https://etherscan.io/address/0x1dd6ac8e77d4c4a959bed5d2ae624d274c46e8bd"" target=""_blank"" >0x1dd6ac8e77d4c4a959bed5d2ae624d274c46e8bd</a>",960,2.285,3413005
5,0xc38f042ae8c77f110c33eabfaa5ed28861760ac6,"<a href=""https://etherscan.io/address/0xc38f042ae8c77f110c33eabfaa5ed28861760ac6"" target=""_blank"" >0xc38f042ae8c77f110c33eabfaa5ed28861760ac6</a>",500,2.285,3413005
6,0x995d1e4e2807ef2a8d7614b607a89be096313916,"<a href=""https://etherscan.io/address/0x995d1e4e2807ef2a8d7614b607a89be096313916"" target=""_blank"" >0x995d1e4e2807ef2a8d7614b607a89be096313916</a>",246,2.285,3413005
7,0xb78003fcb54444e289969154a27ca3106b3f41f6,"<a href=""https://etherscan.io/address/0xb78003fcb54444e289969154a27ca3106b3f41f6"" target=""_blank"" >0xb78003fcb54444e289969154a27ca3106b3f41f6</a>",129,2.285,3413005
